1.0252764225 0.0890640914 -1.6488125324 2.3880493641 1.8132753372 0.1478488892 0.93155545
1.0268161297 0.0886480585 -1.6488200426 2.3880319595 1.8127834797 0.1478802711 0.93155545
1.0283985138 0.0882072374 -1.6488301754 2.3880143166 1.8122735023 0.1479135603 0.93155545
1.0300745964 0.0877466723 -1.6488429308 2.3879897594 1.8116743565 0.1479525566 0.931556344
1.0318075418 0.0872562602 -1.6488690376 2.3879542351 1.8110597134 0.1479868144 0.931556344
1.033602953 0.086707525 -1.6489174366 2.3878996372 1.8105336428 0.1480267644 0.931556344
1.0354915857 0.086166136 -1.6490197182 2.3878266811 1.8098914623 0.1480724365 0.931556344
1.037443161 0.0855843425 -1.6491886377 2.3877561092 1.809180975 0.1481209546 0.931556344
1.039487958 0.0850030109 -1.6492823362 2.3877074718 1.8085150719 0.1481751651 0.931556344
1.0415896177 0.0843661129 -1.6493701935 2.3876700401 1.8078137636 0.1482294053 0.931556344
1.0438024998 0.0837347284 -1.6495140791 2.3876390457 1.8070842028 0.1482779235 0.9315573573
1.0460617542 0.0830684453 -1.6496360302 2.3876123428 1.8063108921 0.1483283341 0.9315573573
1.0515342951 0.0814071 -1.6500536203 2.3875107765 1.8043929338 0.1484643668 0.9315573573
1.054046154 0.080634281 -1.6503033638 2.38742733 1.8036148548 0.1485090852 0.931558311
1.0566556454 0.0798114091 -1.6504999399 2.3873548508 1.8027558327 0.1485518962 0.931558311
1.0593185425 0.0789789036 -1.6507418156 2.3872933388 1.801872015 0.1485965997 0.931558311
1.0621218681 0.0781339929 -1.651040554 2.3872182369 1.8009531498 0.1486546397 0.931558311
1.0649927855 0.0772349015 -1.6513495445 2.3871018887 1.7999589443 0.1487117112 0.931558311
1.0679476261 0.0763913691 -1.6517020464 2.3869752884 1.7990361452 0.14877069 0.9315592647
1.0707013607 0.0754206404 -1.6520440578 2.3868610859 1.7981485128 0.1488353908 0.9315592647
1.0738606453 0.0744301677 -1.6524040699 2.3867051601 1.797092557 0.1489124298 0.9315601587
1.0770813227 0.0733914748 -1.652831316 2.3865408897 1.79598248 0.1489942521 0.931561172
1.0804156065 0.0723068714 -1.653234005 2.3864271641 1.7948961258 0.1490779668 0.9315621257
1.0838034153 0.0711749718 -1.6537138224 2.3862690926 1.793816328 0.1491730958 0.9315621257
1.0873157978 0.0699815378 -1.6541463137 2.3861293793 1.7926841974 0.1492625177 0.9315630198
1.0908937454 0.0687628463 -1.6546107531 2.3859834671 1.7914646864 0.1493490934 0.931564033
1.0945824385 0.0674977824 -1.6550827026 2.3858077526 1.7902622223 0.1494280547 0.9315649867
1.0983450413 0.0662102103 -1.6555988789 2.3856596947 1.7890446186 0.1495155692 0.9315658808
1.1022045612 0.064899683 -1.656154871 2.3854496479 1.787771821 0.1496088058 0.9315668344
1.1062146425 0.0635482892 -1.6567109823 2.3852653503 1.7863924503 0.1497020274 0.9315687418
1.1102899313 0.0621459261 -1.6573256254 2.3850748539 1.7851042747 0.1498152316 0.9315696955
1.114467144 0.060715545 -1.6579428911 2.3849508762 1.7837477922 0.1499084532 0.9315716028
1.1187679768 0.0592360385 -1.658609271 2.3847680092 1.7823493481 0.1499778926 0.9315725565
1.123134017 0.0577046387 -1.6592692137 2.3845689297 1.780927062 0.15003784 0.9315744638
1.1276032925 0.0561406389 -1.6598918438 2.3843142986 1.7794525623 0.1501044333 0.9315754175
1.1322147846 0.0544971973 -1.6606380939 2.3841042519 1.7779268026 0.1501738727 0.9315763712
1.1370106936 0.0528349318 -1.6614083052 2.3838994503 1.7765511274 0.1502242833 0.9315782785
1.1417986155 0.0513375141 -1.662212491 2.3836526871 1.7749766111 0.150280416 0.9315792322
1.1462004185 0.0496238172 -1.663074851 2.3834314346 1.7733670473 0.1503431946 0.9315801263
1.1512175798 0.0478821136 -1.6639430523 2.3832097054 1.7717536688 0.1504174024 0.9315811396
1.1562975645 0.0460917316 -1.6648432016 2.3830111027 1.7701011896 0.1505020708 0.9315829873
1.1614836454 0.0442540534 -1.6657907963 2.3827784061 1.7683680058 0.1505895853 0.9315840006
1.1668199301 0.0423718318 -1.6667910814 2.3825781345 1.7666897774 0.1506647468 0.9315849543
1.1722323895 0.040431302 -1.6678168774 2.3824095726 1.7649079561 0.1507513076 0.931586802
1.1777886152 0.0384577028 -1.6688661575 2.3822228909 1.7631243467 0.1508312225 0.9315887094
1.1834118366 0.0364207327 -1.669970274 2.38199687 1.7613083124 0.1509158909 0.9315906763
1.1891484261 0.0343456566 -1.6710855961 2.3817584515 1.7594047785 0.1510081589 0.9315915704
1.1949976683 0.0322343037 -1.6722233295 2.3815748692 1.757537365 0.1511232704 0.9315934777
1.2010170221 0.0300660096 -1.6733621359 2.3813567162 1.7555776834 0.1512602568 0.9315944314
1.2070863247 0.0278839376 -1.6745690107 2.3811266422 1.7536064386 0.1513963044 0.9315963387
1.2132935524 0.0256504398 -1.6758213043 2.3808541298 1.7516098022 0.1515294909 0.9315982461
1.2195556164 0.0233829599 -1.6770820618 2.3806145191 1.749516964 0.15164648 0.9316000938
